	date	title	link
127	2022-04-09	Глава европейской дипломатии фактически призвал к силовому решению вопроса на Украине	file:///news/2022-04-09/426078-glava_evropeyskoy_diplomatii_fakticheski_prizval_k_silovomu_resheniyu_voprosa_na_ukraine
128	2022-04-09	Силы ЛНР при поддержке российских военных освобождают стратегически важный город Попасная	file:///news/2022-04-09/426072-sily_lnr_pri_podderzhke_rossiyskih_voennyh_osvobozhdayut_strategicheski_vazhnyy_gorod_popasnaya
129	2022-04-09	Российское Минобороны предупреждает о готовящейся новой провокации со стороны Украины	file:///news/2022-04-09/426055-rossiyskoe_minoborony_preduprezhdaet_o_gotovyascheysya_novoy_provokatsii_so_storony_ukrainy
130	2022-04-09	В Словакии набирает силу внутриполитический кризис из-за поставки Украине оружия	file:///news/2022-04-09/426050-v_slovakii_nabiraet_silu_vnutripoliticheskiy_krizis_iz_za_postavki_ukraine_oruzhiya
131	2022-04-09	О срыве Украиной обмена пленными сообщили в Национальном центре управления обороной	file:///news/2022-04-09/426049-o_sryve_ukrainoy_obmena_plennymi_soobschili_v_natsionalnom_tsentre_upravleniya_oboronoy
132	2022-04-09	В российском Минобороны предупреждают о подготовке новой провокации со стороны Украины	file:///news/2022-04-09/426048-v_rossiyskom_minoborony_preduprezhdayut_o_podgotovke_novoy_provokatsii_so_storony_ukrainy
133	2022-04-09	В Словакии оппозиция намерена объявить вотум недоверия кабмину из-за передачи Украине оружия	file:///news/2022-04-09/426043-v_slovakii_oppozitsiya_namerena_ob_yavit_votum_nedoveriya_kabminu_iz_za_peredachi_ukraine_oruzhiya
134	2022-04-09	В Национальном центре управления обороной РФ сообщили о срыве Украиной обмена пленными	file:///news/2022-04-09/426039-v_natsionalnom_tsentre_upravleniya_oboronoy_rf_soobschili_o_sryve_ukrainoy_obmena_plennymi
135	2022-04-09	В Волгограде благотворительный концерт для беженцев из Донбасса и с Украины дал камерный ансамбль «Солисты Москвы»	file:///news/2022-04-08/426033-v_volgograde_blagotvoritelnyy_kontsert_dlya_bezhentsev_iz_donbassa_i_s_ukrainy_dal_kamernyy_ansambl_solisty_moskvy
136	2022-04-08	Число жертв ракетного удара по вокзалу в Краматорске увеличилось до 50 человек	file:///news/2022-04-08/426011-chislo_zhertv_raketnogo_udara_po_vokzalu_v_kramatorske_uvelichilos_do_50_chelovek
137	2022-04-08	262 морских пехотинца Украины сдались в Мариуполе	file:///news/2022-04-08/426010-262_morskih_pehotintsa_ukrainy_sdalis_v_mariupole
138	2022-04-08	В Мариуполе сложил оружие батальон морской пехоты Украины	file:///news/2022-04-08/426018-v_mariupole_slozhil_oruzhie_batalon_morskoy_pehoty_ukrainy
139	2022-04-08	Новые данные от Минобороны РФ о ходе специальной военной операции по защите Донбасса	file:///news/2022-04-08/425949-novye_dannye_ot_minoborony_rf_o_hode_spetsialnoy_voennoy_operatsii_po_zaschite_donbassa
140	2022-04-08	Журналист BBC спросил жителей Лисичанска, кто же виноват в ситуации на Украине	file:///news/2022-04-08/425941-zhurnalist_bbc_sprosil_zhiteley_lisichanska_kto_zhe_vinovat_v_situatsii_na_ukraine
141	2022-04-08	В Европе на самых разных уровнях поддерживают украинских националистов	file:///news/2022-04-08/425939-v_evrope_na_samyh_raznyh_urovnyah_podderzhivayut_ukrainskih_natsionalistov
142	2022-04-08	О поставках оружия на Украину рассказал Йенс Столтенберг	file:///news/2022-04-08/425938-o_postavkah_oruzhiya_na_ukrainu_rasskazal_yens_stoltenberg
143	2022-04-08	Журналиста BBC озадачили жительницы Лисичанска, который все еще остается под контролем Киева	file:///news/2022-04-08/425929-zhurnalista_bbc_ozadachili_zhitelnitsy_lisichanska_kotoryy_vse_esche_ostaetsya_pod_kontrolem_kieva
144	2022-04-08	Выпуск программы «Время» в 21:00 от 07.04.2022	file:///news/2022-04-07/425901-vypusk_programmy_vremya_v_21_00_ot_07_04_2022
145	2022-04-07	Патриарх Кирилл призвал верующих помнить об исторической общности России и Украины	file:///news/2022-04-07/425924-patriarh_kirill_prizval_veruyuschih_pomnit_ob_istoricheskoy_obschnosti_rossii_i_ukrainy
146	2022-04-07	В Греции разразился скандал, после видеообращения к парламенту Владимира Зеленского	file:///news/2022-04-07/425919-v_gretsii_razrazilsya_skandal_posle_videoobrascheniya_k_parlamentu_vladimira_zelenskogo
147	2022-04-07	СК РФ проверит информацию наемника из Дании об убийстве националистами российских пленных	file:///news/2022-04-07/425914-sk_rf_proverit_informatsiyu_naemnika_iz_danii_ob_ubiystve_natsionalistami_rossiyskih_plennyh
148	2022-04-07	Военнослужащие ВСУ поглумились над стариками, которые вышли навстречу к ним с красным флагом	file:///news/2022-04-07/425906-voennosluzhaschie_vsu_poglumilis_nad_starikami_kotorye_vyshli_navstrechu_k_nim_s_krasnym_flagom
149	2022-04-07	Сергей Лавров прокомментировал новый проект договора, который Украина представила накануне	file:///news/2022-04-07/425876-sergey_lavrov_prokommentiroval_novyy_proekt_dogovora_kotoryy_ukraina_predstavila_nakanune
150	2022-04-07	Патриарх Кирилл призвал молиться за добрые отношения между народами России и Украины	file:///news/2022-04-07/425872-patriarh_kirill_prizval_molitsya_za_dobrye_otnosheniya_mezhdu_narodami_rossii_i_ukrainy
151	2022-04-07	Православные отмечают Благовещение, один из двенадцати великих церковных праздников	file:///news/2022-04-07/425864-pravoslavnye_otmechayut_blagoveschenie_odin_iz_dvenadtsati_velikih_tserkovnyh_prazdnikov
152	2022-04-07	Россия представила в ООН на неформальном заседании Совбеза результаты расследования по военно-биологической программе США	file:///news/2022-04-07/425852-rossiya_predstavila_v_oon_na_neformalnom_zasedanii_sovbeza_rezultaty_rassledovaniya_po_voenno_biologicheskoy_programme_ssha
153	2022-04-07	За последние сутки уничтожено три десятка военных объектов Украины	file:///news/2022-04-07/425850-za_poslednie_sutki_unichtozheno_tri_desyatka_voennyh_ob_ektov_ukrainy
154	2022-04-07	Выпуск новостей в 11:00 от 07.04.2022	file:///news/2022-04-07/425838-vypusk_novostey_v_11_00_ot_07_04_2022
155	2022-04-07	Уже почти 100 автоконвоев из России доставили гуманитарную помощь жителям Донбасса и Украины	file:///news/2022-04-07/425846-uzhe_pochti_100_avtokonvoev_iz_rossii_dostavili_gumanitarnuyu_pomosch_zhitelyam_donbassa_i_ukrainy
156	2022-04-07	Сотрудники ФСБ РФ провели спецоперацию в Крыму	file:///news/2022-04-07/425847-sotrudniki_fsb_rf_proveli_spetsoperatsiyu_v_krymu
157	2022-04-07	Опасные эксперименты в американских биолабораториях обсудили на неформальном заседании Совбеза ООН	file:///news/2022-04-07/425841-opasnye_eksperimenty_v_amerikanskih_biolaboratoriyah_obsudili_na_neformalnom_zasedanii_sovbeza_oon
158	2022-04-07	Массовые протесты прошли сразу в нескольких странах Европы	file:///news/2022-04-07/425833-massovye_protesty_proshli_srazu_v_neskolkih_stranah_evropy
159	2022-04-07	Украина готовит очередные провокационные материалы о гибели мирного населения	file:///news/2022-04-06/425796-ukraina_gotovit_ocherednye_provokatsionnye_materialy_o_gibeli_mirnogo_naseleniya
160	2022-04-06	Выпуск новостей в 18:00 от 06.04.2022	file:///news/2022-04-06/425784-vypusk_novostey_v_18_00_ot_06_04_2022
161	2022-04-06	Новые провокационные материалы о гибели мирного населения готовятся со стороны Украины	file:///news/2022-04-06/425789-novye_provokatsionnye_materialy_o_gibeli_mirnogo_naseleniya_gotovyatsya_so_storony_ukrainy
162	2022-04-06	Китай призвал США прекратить размахивать «санкционной дубинкой»	file:///news/2022-04-06/425764-kitay_prizval_ssha_prekratit_razmahivat_sanktsionnoy_dubinkoy
163	2022-04-06	На Украине девушка-блогер инсценировала собственную гибель якобы от рук российской армии	file:///news/2022-04-06/425759-na_ukraine_devushka_bloger_instsenirovala_sobstvennuyu_gibel_yakoby_ot_ruk_rossiyskoy_armii
